"","x","y"
"219",1.51229456259505,48905.8213290494
"220",1.51291570505847,48903.7156666318
"221",1.51662488095859,48891.1932860709
"222",1.56563602507008,48733.8626020294
"223",1.57231390028334,48713.5687271317
"224",1.57453099547038,48706.8907328089
"225",1.58051818445005,48689.006202945
"226",1.58602223570264,48672.757497474
"227",1.59269288255195,48653.3131423831
"228",1.61446763938701,48591.7489903748
"229",1.63233897641696,48543.4242204308
"230",1.6328270195576,48542.1326282953
"231",1.64551888049809,48509.0651893655
"232",1.64711890302497,48504.9669652086
"233",1.65188527607641,48492.8508120753
"234",1.65542674009257,48483.9371355964
"235",1.68624426686526,48409.4709366111
"236",1.72831243152094,48316.196365417
"237",1.75171063872496,48268.0528051954
"238",1.775169876001,48222.1545003537
"239",1.77805491854894,48216.6618188583
"240",1.79049657319756,48193.3325722259
"241",1.80440412982025,48167.9082012094
"242",1.84500508315028,48097.3395157309
"243",1.84720252138065,48093.6716797676
"244",1.85038878058412,48088.3805802085
"245",1.85259541634901,48084.7350767977
"246",1.85448437693596,48081.6266073146
"247",1.86157466234814,48070.0589827312
"248",1.86601732800629,48062.8911027
"249",1.86972818282106,48056.9510321105
"250",1.88105383744733,48039.0831954706
"251",1.88550549551969,48032.1663110895
"252",1.88978303219067,48025.5755838477
"253",1.89156645889806,48022.8436888592
"254",1.92246173379308,47976.9655426317
"255",1.92811210819844,47968.8621082647
"256",1.92828408017944,47968.6168360193
"257",1.92891901789584,47967.7119615956
"258",1.95050672237912,47937.595402195
"259",1.982239923978,47895.5965707437
"260",1.98308298912775,47894.5173637662
"261",1.9845247956692,47892.6760834732
"262",1.98602276985548,47890.7689563646
"263",1.99015486481354,47885.5396844699
"264",2.00564817866573,47866.3582313253
"265",2.00895468250807,47862.3549073861
"266",2.01706296217921,47852.6779716856
"267",2.01786645346462,47851.7300725777
"268",2.04378538789492,47822.2643716248
"269",2.04841245041431,47817.2382200381
"270",2.06491415185817,47799.9175405965
"271",2.06941209391063,47795.3640437631
"272",2.07097735570406,47793.7966475472
"273",2.07345617557155,47791.3327539124
"274",2.07999469913138,47784.9423851331
"275",2.09101395464772,47774.5373400508
"276",2.10301445692301,47763.7422506598
"277",2.1201367152469,47749.3475789224
"278",2.13569382598619,47737.3407079239
"279",2.14229191116018,47732.5678498321
"280",2.15455159633814,47724.2181365492
"281",2.15748223845912,47722.3228246787
"282",2.16164149169455,47719.7000205449
"283",2.17802710575869,47710.138608041
"284",2.18013197566018,47709.0001488229
"285",2.18251069829243,47707.7383300299
"286",2.18738706802301,47705.233968718
"287",2.18787626055292,47704.9888582587
"288",2.19386370093161,47702.0793305106
"289",2.22203189348387,47690.6216732062
"290",2.22227921614888,47690.537258373
"291",2.22901576913408,47688.345604046
"292",2.24426918526752,47684.1471624709
"293",2.25263460546276,47682.2922601463
"294",2.26133502232078,47680.6985128947
"295",2.26311184471694,47680.4150560114
"296",2.27228344080614,47679.1783843542
"297",2.302623765155,47677.7863783234
"298",2.32740670921767,47679.7165243989
"299",2.32946164763048,47680.0000718238
"300",2.33434051349611,47680.7485047951
"301",2.3360758774085,47681.0400896823
"302",2.33957666345062,47681.6685529998
"303",2.3423642156884,47682.2072464246
"304",2.36010708980696,47686.4180847542
"305",2.365291571926,47687.8990569097
"306",2.38257264555497,47693.6325078599
"307",2.39313527619523,47697.7302046843
"308",2.39985615346003,47700.5675555389
"309",2.40058778899183,47700.8871228224
"310",2.40129484599757,47701.1979406215
"311",2.40210866456565,47701.5581036577
"312",2.40727235104113,47703.9037266678
"313",2.4183703823028,47709.3041074552
"314",2.43111029669264,47716.1249438088
"315",2.43728758231357,47719.6782386056
"316",2.43869937276689,47720.5133132003
"317",2.44251282494667,47722.8121656077
"318",2.44952185083174,47727.2035409101
"319",2.46128951625186,47735.0686402112
"320",2.49009913171883,47757.020260262
"321",2.49268733849884,47759.1855727564
"322",2.51121235730363,47775.6458878311
"323",2.51378163238489,47778.0642445631
"324",2.51610511240302,47780.280092693
"325",2.51819636531483,47782.2979976594
"326",2.52251822396726,47786.5391104402
"327",2.5265189391006,47790.5504321208
"328",2.52756230263093,47791.6100887475
"329",2.53222738320502,47796.4166564254
"330",2.54528576193419,47810.4707845311
"331",2.55542659710433,47821.9996151029
"332",2.5678957539777,47836.9218697087
"333",2.58266944140147,47855.6831450864
"334",2.58503082700097,47858.791820299
"335",2.58751430025156,47862.0941504806
"336",2.61044793763771,47894.2016212845
"337",2.61088754821245,47894.8457743607
"338",2.61800146131723,47905.4199988945
"339",2.61821009277837,47905.7343598004
"340",2.62687736154325,47919.0051871815
"341",2.6323596904404,47927.6099105015
"342",2.64912388339233,47954.9084250924
"343",2.65690578841598,47968.072904289
"344",2.664567741373,47981.3315769669
"345",2.69621159044527,48039.1327387255
"346",2.69793033247422,48042.4094660827
"347",2.69938981378848,48045.2028147048
"348",2.70580936487708,48057.607561183
"349",2.7194042572735,48084.5055884809
"350",2.72413873146208,48094.0704741945
"351",2.75110982778786,48150.4550921862
"352",2.76820313052957,48187.8112389955
"353",2.7716135316441,48195.4106036628
"354",2.77308918162585,48198.7136457003
"355",2.77516599540539,48203.3774545897
"356",2.78028151640141,48214.9404023314
"357",2.78140637187974,48217.4973268276
"358",2.81933788266603,48306.7331050231
"359",2.83228896244264,48338.5345131079
"360",2.85395713867646,48393.2475012151
"361",2.85540894393198,48396.9805405345
"362",2.86100160074393,48411.4396025664
"363",2.88531990721216,48475.7600887676
"364",2.88954196185569,48487.1668830328
"365",2.89442797285028,48500.455926116
"366",2.91618426026251,48560.7795321643
"367",2.92407529158619,48583.1227981643
"368",2.93049040777097,48601.4687741924
"369",2.93398780278627,48611.5391431323
"370",2.9359109013037,48617.0968963806
"371",2.97477476153717,48732.3444637467
"372",2.97919637882457,48745.7892160387
"373",2.98502218482179,48763.6003324606
"374",2.98676955226411,48768.9635633226
"375",2.98775041811088,48771.9783546831
"376",2.99064358917858,48780.8882776756
"377",3.01075228908588,48843.5161940146
"378",3.01894459177168,48869.3686238952
"379",3.04662686666887,48958.0699375344
"380",3.04877175142967,48965.0248475496
"381",3.0537956823491,48981.3591550943
"382",3.06337759723048,49012.6803203457
"383",3.06411824143805,49015.1103864835
"384",3.07239606120872,49042.3577367399
"385",3.07633235211818,49055.370572556
"386",3.08165336844119,49073.0180909845
"387",3.09047603500048,49102.4220681395
"388",3.10396772727213,49147.7218453751
"389",3.11368667667716,49180.5875977401
"390",3.12075748526078,49204.6115720674
"391",3.12534345150677,49220.2409094923
"392",3.14044139772465,49271.9411643016
"393",3.14330392385958,49281.7827158217
"394",3.14343340747028,49282.228166633
"395",3.15200017677419,49311.7510479737
"396",3.15217085152571,49312.3402282796
"397",3.16446381184102,49354.8718261776
"398",3.16640017678711,49361.5876178078
"399",3.16900169873968,49370.616875751
"400",3.1703908640875,49375.4413319158
"401",3.17077759855218,49376.7847930833
"402",3.17586975306692,49394.4881285074
"403",3.18874844879026,49439.3555976026
"404",3.20267119272182,49487.9499728735
"405",3.209954052226,49513.3792646685
"406",3.2177613130178,49540.6296607819
"407",3.23437126326596,49598.5038902746
"408",3.24331010298769,49629.5524363412
"409",3.24753158848296,49644.183125958
"410",3.24986154821794,49652.248071415
"411",3.25523102106712,49670.8039035635
"412",3.25846958671957,49681.9738212878
"413",3.27536503204739,49739.9416348273
"414",3.27731298684281,49746.5891658719
"415",3.28758715785891,49781.5148042658
"416",3.29545875591043,49808.1086474693
"417",3.3033787967574,49834.7104148801
"418",3.3093590022342,49854.6867139657
"419",3.31952680683068,49888.419983879
"420",3.32596328141822,49909.6150570918
"421",3.33194815667766,49929.2075662318
"422",3.33705921711533,49945.848743074
"423",3.33762333184857,49947.6802294669
"424",3.33801872410836,49948.9633069311
"425",3.34991479095197,49987.3209595492
"426",3.37166433504335,50056.1350122745
"427",3.37236436814141,50058.3193802975
"428",3.37612584884808,50070.0221453984
"429",3.37731388606839,50073.7061559031
"430",3.37814004042051,50076.2644942974
"431",3.38211315544736,50088.5273498811
"432",3.41044489459168,50173.9138706829
"433",3.42400177684018,50213.4082589403
"434",3.4282315352839,50225.5384247954
"435",3.43241204407629,50237.435013997
"436",3.43782113059478,50252.6892019274
"437",3.44231233724118,50265.2339935195
"438",3.45495380140108,50299.9390541376
"439",3.45823053716146,50308.7856388687
"440",3.46518729905321,50327.3601360074
"441",3.47326311685651,50348.5649489882
"442",3.47416378846263,50350.9058288751
"443",3.47751764430946,50359.5799228856
"444",3.48272658632004,50372.9176333691
"445",3.49323943610834,50399.334917125
"446",3.49483978570841,50403.2973445946
"447",3.50011493409955,50416.2477068157
"448",3.51100396040955,50442.4406524332
"449",3.51615408288038,50454.5748801018
"450",3.51813618420574,50459.2012884456
"451",3.52443502574525,50473.7419754919
"452",3.53640550164562,50500.6959438974
"453",3.53816968612134,50504.5927640454
"454",3.54199263447804,50512.9702018932
"455",3.54268524337226,50514.4781478895
"456",3.54306735572256,50515.3087928398
"457",3.55440070627063,50539.5277121152
"458",3.55561170451509,50542.0676419496
"459",3.56433486879698,50560.0897268689
"460",3.56498898311515,50561.4217664674
"461",3.56616343661482,50563.8066514093
"462",3.57776136938159,50586.8909633955
"463",3.59303415997824,50615.9987971458
"464",3.59550232654331,50620.5653639735
"465",3.60183261334353,50632.1043904538
"466",3.60224878600134,50632.8543334929
"467",3.60360667311447,50635.2938550925
"468",3.60391567791963,50635.8474221529
"469",3.60782158433898,50642.7944560117
"470",3.61562355115072,50656.3957625521
"471",3.61591305547788,50656.893505981
"472",3.61769601390358,50659.9481088504
"473",3.62389348437477,50670.4223838702
"474",3.64157550924623,50699.1245285492
"475",3.64467541500312,50703.982786823
"476",3.64614355508861,50706.2661983722
"477",3.65601202552379,50721.3291277516
"478",3.65621584545483,50721.6350846334
"479",3.65723050891951,50723.1551636327
"480",3.65850383280579,50725.0555952595
"481",3.66092597169563,50728.6488290605
"482",3.6668402503002,50737.3044193201
"483",3.6763632328266,50750.8994629554
"484",3.67984543870097,50755.7689419175
"485",3.69181267322763,50772.1080202605
"486",3.69363378457587,50774.542501168
"487",3.69381098106133,50774.7786681603
"488",3.69742997758357,50779.5747920968
"489",3.71752405458394,50805.3106034966
"490",3.71762550049656,50805.4369134361
"491",3.74902795954072,50843.0255442105
"492",3.75398513198541,50848.7145649203
"493",3.75631057899737,50851.3633758459
"494",3.75843473378196,50853.7721814653
"495",3.7679380417306,50864.4307930311
"496",3.7722175836149,50869.17188782
"497",3.77722878770727,50874.6815525576
"498",3.78015366344003,50877.8778745999
"499",3.79165310760921,50890.3217822686
"500",3.79526505966111,50894.1950365779
"501",3.79564140830216,50894.5977585896
"502",3.79774682959789,50896.8479114278
"503",3.80493966773921,50904.5023240479
"504",3.81278655666186,50912.8044003102
"505",3.81332765093082,50913.3753604102
"506",3.81537871617988,50915.5381163259
"507",3.82647277120108,50927.2041747441
"508",3.83009625635803,50931.0071496671
"509",3.83442958920051,50935.5546423221
"510",3.84053883392575,50941.9719025799
"511",3.84235670675197,50943.884181775
"512",3.85134550250245,50953.3711590793
"513",3.85243966476608,50954.5305495841
"514",3.86372169319137,50966.5664735992
"515",3.86425158007005,50967.1360441895
"516",3.87124220139714,50974.6938464136
"517",3.87169891375118,50975.1906510753
"518",3.87230265539099,50975.8480041599
"519",3.87367030525266,50977.3397291884
"520",3.87953931578307,50983.7852282376
"521",3.88672385569244,50991.7837752615
"522",3.88732983648373,50992.464429905
"523",3.88734851785615,50992.4854290364
"524",3.88810274536364,50993.3340229466
"525",3.88996784317063,50995.4392196576
"526",3.89064177830384,50996.2023250085
"527",3.89078994299442,50996.3702684816
"528",3.89429967376573,51000.36765065
"529",3.89670111302004,51003.1250642265
"530",3.89887850777929,51005.641979331
"531",3.90328599773559,51010.7890213702
"532",3.90460057718281,51012.3385338882
"533",3.90781080010935,51016.1519333311
"534",3.91013968127127,51018.9457176027
"535",3.91425330062687,51023.9395181928
"536",3.91718133991168,51027.5420222718
"537",3.92005479391562,51031.11790453
"538",3.92664481185948,51039.4787643807
"539",3.92753973611099,51040.6320809001
"540",3.93864348697875,51055.322194227
"541",3.94040796183222,51057.7242054502
"542",3.9425652190539,51060.6872616222
"543",3.9426006876517,51060.736223718
"544",3.94566700028245,51064.9994723397
"545",3.94731101333924,51067.3103107515
"546",3.94758266360457,51067.6938536195
"547",3.95119021664862,51072.8340426852
"548",3.95336554285314,51075.9762321426
"549",3.96123450069828,51087.6212739198
"550",3.96192222695285,51088.6603657492
"551",3.9714228465479,51103.3827752639
"552",3.97316126076897,51106.153144952
"553",3.97738939775504,51112.9935704324
"554",3.99016061111343,51134.5704079798
"555",3.99278353065888,51139.1786008434
"556",3.99431677954966,51141.9011577586
"557",3.99718681579588,51147.055274324
"558",3.99895968484668,51150.2771639703
"559",3.99926319010184,51150.8316767864
"560",4.00162800262948,51155.1819326357
"561",4.00178026236324,51155.4638358556
"562",4.00353629795795,51158.7309897288
"563",4.00533786450187,51162.1134630785
"564",4.00678710751102,51164.8571001601
"565",4.00783792342917,51166.8591616821
"566",4.00845654261056,51168.0427935791
"567",4.01582968722478,51182.4382567378
"568",4.01683577844685,51184.4440967628
"569",4.02016878404439,51191.1610359724
"570",4.02036846019707,51191.5669612891
"571",4.02284350072985,51196.6317334077
"572",4.02593570726873,51203.0462439404
"573",4.02659645141959,51204.4294762184
"574",4.03047800053809,51212.6453596798
"575",4.03407060321121,51220.3878701382
"576",4.03908097250494,51231.4103282661
"577",4.04963612233244,51255.5017217005
"578",4.04974721181006,51255.7616454903
"579",4.0516051029871,51260.1285545196
"580",4.05221081206981,51261.5603699123
"581",4.05341992054701,51264.4305004529
"582",4.05627042702789,51271.2601386806
"583",4.05945763905352,51279.0020489274
"584",4.06325909732676,51288.3823475471
"585",4.0715038875552,51309.2752827018
"586",4.07172839727865,51309.854724312
"587",4.08541582252875,51346.236959695
"588",4.08886145969591,51355.7238479385
"589",4.09442697870677,51371.3269483267
"590",4.10136015406025,51391.2482604734
"591",4.12204958408024,51453.8836688273
"592",4.12416980188659,51460.5706094087
"593",4.12454381840141,51461.755364185
"594",4.12785505266201,51472.3114423105
"595",4.13193411227837,51485.4811270103
"596",4.13282395046615,51488.3783411212
"597",4.1335769093906,51490.8366736973
"598",4.13410933347222,51492.578732034
"599",4.1345638872974,51494.0684595405
"600",4.13727355541558,51502.9958193946
"601",4.13957661779018,51510.6464983185
"602",4.14256140225967,51520.647562678
"603",4.16098231280822,51584.4861295608
"604",4.17527139989389,51636.4649096941
"605",4.17566974262887,51637.9441585013
"606",4.17701660451059,51642.9577690154
"607",4.1771908091346,51643.6075894977
"608",4.17757662104202,51645.0478536081
"609",4.18313495311815,51665.9656244699
"610",4.18957500137996,51690.5928937345
"611",4.19516345289972,51712.3041969142
"612",4.19610716877041,51716.0018521205
"613",4.2037316809109,51746.208351201
"614",4.20393324617268,51747.0149365403
"615",4.20399087186045,51747.2456081327
"616",4.20707197151366,51759.6283359094
"617",4.21067427446737,51774.2285256494
"618",4.21154155358534,51777.7633980492
"619",4.21365176079233,51786.3962864784
"620",4.21511140185926,51792.3942988875
"621",4.2194627781681,51810.4042723577
"622",4.22242221485604,51822.7636279351
"623",4.22270843211878,51823.9636823187
"624",4.22545923328749,51835.539814283
"625",4.23155931371051,51861.4849358624
"626",4.23224752138909,51864.4357233745
"627",4.23639757231741,51882.3310985099
"628",4.23732976459359,51886.374690191
"629",4.24012630137508,51898.5576921386
"630",4.24054334406806,51900.3812282355
"631",4.24367594550997,51914.1339149046
"632",4.2464971664559,51926.6024819139
"633",4.24764324358787,51931.6899088125
"634",4.25403193682055,51960.2823013964
"635",4.26106082125852,51992.188585946
"636",4.2635780137374,52003.7267960693
"637",4.26449959679397,52007.9656511456
"638",4.26527343088555,52011.5309115166
"639",4.26924195776378,52029.9000838392
"640",4.27335544329584,52049.0886263251
"641",4.27466348618474,52055.2215886756
"642",4.27810368597658,52071.4225692411
"643",4.28232791609263,52091.4550993775
"644",4.28669720141397,52112.3346566971
"645",4.291547393086,52135.6986206851
"646",4.29295818424362,52142.5308694487
"647",4.29351617407698,52145.2376040484
"648",4.30487129056488,52200.8596707913
"649",4.30587274550236,52205.8135966875
"650",4.30757056488411,52214.2297627492
"651",4.32648438270217,52309.4232795743
"652",4.32688446292875,52311.4643488462
"653",4.3381329027792,52369.2904086827
"654",4.34032144438168,52380.6375604167
"655",4.34584169393703,52409.392621363
"656",4.35084248043754,52435.6018865834
"657",4.3508501240685,52435.6420604445
"658",4.35110422125322,52436.9777541547
"659",4.3517440036107,52440.3425167056
"660",4.35606187609427,52463.1129412995
"661",4.35660363716465,52465.9774557098
"662",4.35816895130421,52474.2632370615
"663",4.37248306133433,52550.6570406038
"664",4.3731364556397,52554.17023366
"665",4.37461893001877,52562.1494339193
"666",4.3765254103716,52572.4273490813
"667",4.38998887025371,52645.5281653117
"668",4.39185605576563,52655.7365748828
"669",4.39233195268937,52658.3411262502
"670",4.39553128243549,52675.8790671789
"671",4.40187064783021,52710.7734221443
"672",4.40718051254677,52740.1452863219
"673",4.40980122592559,52754.6896269417
"674",4.43039592424476,52870.0615761894
"675",4.44059042572802,52927.8636643698
"676",4.44893703125879,52975.5213859285
"677",4.44915169216158,52976.7509721708
"678",4.4503614877469,52983.6843717297
"679",4.4526282198169,52996.691730652
"680",4.45489344176409,53009.7119176981
"681",4.46865347357417,53089.2548296392
"682",4.47742584033153,53140.359109536
"683",4.48373947326608,53177.3229841991
"684",4.50018473729315,53274.2955193028
"685",4.53124275612273,53459.9741075368
"686",4.54203362819561,53525.2012836549
"687",4.54489868306159,53542.5771354476
"688",4.54729650917292,53557.1373983471
"689",4.54810654448914,53562.0598298277
"690",4.55726202165631,53617.8219661899
"691",4.55811145309819,53623.0069932917
"692",4.56589791836772,53670.6253692914
"693",4.5800383489189,53757.5084140862
"694",4.58659801109496,53797.9894220342
"695",4.62099271583725,54012.0432950807
"696",4.63327996444017,54089.2310250752
"697",4.64307528432777,54151.0303182225
"698",4.66708789375794,54303.5062305708
"699",4.66850785825769,54312.5655676786
"700",4.70782884134964,54565.2701518752
"701",4.70829096682388,54568.2607416832
"702",4.73214428532668,54723.2541004457
"703",4.75566835903676,54877.2861606756
"704",4.77189440106723,54984.1893625758
"705",4.80214228675459,55184.7935177956
"706",4.80273696675029,55188.7526356982
"707",4.82031591062394,55306.0102328831
"708",4.84405929837288,55464.9706394397
"709",4.84578585595635,55476.551104346
"710",4.85443448053644,55534.5951516599
"711",4.85830487372926,55560.5882483176
"712",4.86388569884417,55598.0860887686
"713",4.86544001434858,55608.5332286632
"714",4.88287857932651,55725.8456064534
"715",4.92888639626056,56036.0818617067
"716",4.93370135162023,56068.5971956966
"717",4.99590212089183,56489.0017119183
"718",5.02413174270063,56679.7680937068
"719",5.03134909580552,56728.5109988449
"720",5.06939041868456,56985.0937678257
"721",5.14318823864631,57480.2237185705
"722",5.18726833387278,57773.4648690635
"723",5.21307081894946,57943.9734184723
"724",5.21313579302712,57944.4015939892
"725",5.21713930568068,57970.7722873663
"726",5.21993961897929,57989.2027912266
"727",5.24974551670738,58184.4677340536
"728",5.25836402301608,58240.5643379355
"729",5.28559488872903,58416.4636751292
"730",5.28876560949549,58436.797037673
"731",5.29023401012636,58446.2024374962
"732",5.29802602464591,58495.9914116739
"733",5.30599748755924,58546.7138483686
"734",5.31373921097164,58595.7635588376
"735",5.31707193706879,58616.8138159333
"736",5.32683312283529,58678.2349990697
"737",5.33453080498702,58726.4139797068
"738",5.3638348640409,58907.4991307389
