,tSNE_1,tSNE_2
0,-2.6294253713844897,-1.1789616496471154
1,1.2758467309907797,9.261965839961142
2,1.9480737659332397,7.017913017865834
3,-2.5210529289137624,-0.9100859464077301
4,0.9156237598003775,8.303279021159012
5,1.3391645028828574,8.412020863347497
6,1.699634696513701,9.72132160200066
7,2.2836768558781895,8.88065700178394
8,2.2029853924278973,9.243850225577063
9,1.9868143952427182,8.771161958612891
10,1.8513998618860548,8.55589305323712
11,1.739497706680563,8.9579269700926
12,2.0144740677010686,8.082367702469172
13,2.4956415229355313,8.945109158780886
14,3.5863267447876246,8.124257018870354
15,3.9364502740073934,7.621147288194352
16,3.777984834208873,8.972679448191133
17,3.180332546981112,8.493174241040771
18,3.4905974660894437,8.834781219369653
19,3.0152034554186176,8.217356601011543
20,3.7284006473990394,8.410264812119703
21,2.5234850615109825,7.592767948499908
22,2.620342862924458,8.326512772371572
23,3.6095119826250346,8.065644541006098
24,2.458293160387083,7.690649543344995
25,2.284937215610705,8.992002989186487
26,2.4246531405287097,9.23549746441479
27,3.553525841315863,9.745241048189554
28,3.976077629566719,8.482939937168311
29,3.2791776126714716,9.058866715728476
30,2.419690698107128,8.875772122206161
31,2.8106834923041513,8.172402623243865
32,2.884493986791489,8.481423644380094
33,3.0795648524799346,7.764043652005386
34,3.781233080702447,7.9968667312099795
35,4.252925809173192,8.261922874370256
36,3.0381248975146353,8.679291128484813
37,4.5271747705437955,8.302311537023137
38,2.7658580777486512,7.92311250386635
39,3.1461712368133328,8.338452257065217
40,4.094490477888621,10.078675653690315
41,4.935226915314187,10.142453230901479
42,2.906672685024509,9.019389761325147
43,3.8713990017818216,7.310438137560211
44,3.5566568837116344,9.158317414571643
45,3.1376872407113856,9.283883086118246
46,4.128185312965348,8.790114827199247
47,2.5205463419056686,8.057774452043047
48,4.678625681821725,9.721883738094087
49,2.965432877340727,7.709052889157885
50,3.0123907501686986,8.74837594376804
51,4.085218080183362,9.371648363517268
52,3.1849415766917537,8.415563789138298
53,3.112590271175332,7.763555899824642
54,2.3144895718188696,9.759234384455446
55,2.989770931763537,8.172660282903045
56,3.3655011375510573,8.553603689741568
57,3.2134821941931566,9.080172464200059
58,1.7017690886353332,6.236415727987032
59,3.930576639956679,8.587968027643097
60,3.3150002742232876,8.360669825059952
61,3.282900551627714,8.400151610058236
62,3.726936332893923,8.473353099368007
63,4.219101164939572,8.572950781564595
64,2.453354219160263,8.478076361364728
65,2.4962191253256676,7.623795368189697
66,2.6705369352481227,8.533778929452208
67,3.5969211004230432,7.244307372719413
68,2.9561776608906416,8.115666049545506
69,2.6741382627064216,9.40643611041035
70,3.036144730650003,8.185811533297464
71,2.7682246010029106,9.540792715202581
72,3.447070364526341,9.068699758059417
73,1.6479059009202588,9.556849730381426
74,1.7462271410170782,9.813692822900359
75,2.7314843161083595,10.611989003976705
76,2.6610110801885503,10.617448489139825
77,2.1464138105590833,10.030785152766686
78,3.846564767722765,9.899628342957287
79,3.5645260086133983,10.029260266312738
80,5.075714108659391,9.497380704078349
81,3.2502773726047214,9.924428489618693
82,3.6040989030908053,9.559616190215623
83,5.193953047609238,9.256945007897675
84,4.773642336336821,9.51408892326821
85,3.208845032141811,10.203601550576806
86,4.9407441053531045,10.34866969210428
87,3.585346548090727,10.22548668204112
88,4.48746430345015,11.07081141048335
89,2.1018076664230585,8.396983239522065
90,4.044450248402778,10.922688588256326
91,3.9182760643852896,7.469906930997619
92,3.034232368052223,10.204570444777783
93,5.061796022276595,9.41548994630519
94,5.266352623619757,8.817559107857365
95,4.6076975429291736,9.645161554422153
96,4.864435919611165,8.942950056361909
97,5.304454712197247,9.583774699267872
98,4.832437567591475,9.086914530051585
99,3.685694008989642,11.170438740884345
100,3.262870515673101,10.157019239740718
101,4.637937151574244,10.267511627896617
102,2.995131500194906,10.529237051906971
103,5.075970097558218,8.670808182898782
104,5.070705774252935,10.43621579067906
105,4.027235922745201,9.368311202787133
106,3.069803628062397,10.052496763507646
107,1.7587354539303024,10.809781519811608
108,3.5169515022464792,9.967273054090025
109,4.485698345081499,9.423543924668403
110,22.246604821590125,-15.952580721750897
111,22.856183338049924,-9.331928817682194
112,20.908418060559942,-16.70205426088862
113,23.537176427560876,-15.387151440612808
114,20.693040640121943,-16.7256724003109
115,23.430882444155436,-15.787462170726627
116,19.911534628439433,-16.52160407996821
117,24.561648427619296,-14.905690567532288
118,18.36521571731256,-18.240845215218265
119,22.871311459335505,-16.964473200365127
120,19.019516129214026,-16.821492155232338
121,19.731019018306057,-17.114328097318772
122,17.89828989736257,-18.90090175366815
123,19.456619651709442,-18.04180926460703
124,19.85373878980025,-17.994426672821387
125,24.365306748321746,-14.804840371846796
126,23.193271341354347,-12.612642597103177
127,19.494535959924736,-16.27230656100614
128,21.755075301396122,-14.892357931306991
129,20.508691322409312,-10.757747119343978
130,24.425085847080375,-15.608304399442453
131,19.6061175908384,-18.058732132464183
132,22.31621561170969,-16.279974945149537
133,18.99344087931185,-18.12975552118415
134,23.601866017590645,-12.385496795824603
135,20.27929009421362,-17.385969299944655
136,21.89838772371818,-14.93001127910799
137,23.50311894774105,-15.180710885977268
138,17.808351653392844,-18.21226704464121
139,19.480097501736942,-17.452709832729237
140,20.839238224750872,-15.359840986699115
141,22.27231203676818,-14.02161868063039
142,21.0195339517961,-10.929509420206426
143,21.54580848693247,-15.901292965749047
144,23.088680640925215,-15.970869265344444
145,18.866265376416653,-18.141738762190002
146,20.41647733921988,-15.697470405875022
147,18.860610213166616,-17.91409617139307
148,19.846068612847535,-15.793060915531964
149,22.84233036318918,-9.425230967487515
150,19.032542657169405,-15.850597057456048
151,21.930971813039864,-10.483734212245809
152,21.51562693135888,-11.296639305837084
153,22.293331058205,-15.282253713520143
154,21.49876110063137,-17.024352877341105
155,24.359547611446278,-14.26929858086006
156,23.116962499941632,-15.350354067133756
157,23.02975487875391,-13.808816762423115
158,18.600421657461506,-17.862435580845514
159,17.656889333370813,-13.400946201675328
160,22.609904347984216,-13.068141343272293
161,18.553176681802157,-18.05247249268492
162,19.847687574442222,-17.50999977746944
163,22.292523271416805,-13.016876781151167
164,21.65105369402804,-16.729798153169774
165,19.42132283250932,-14.542330501118661
166,18.861781344531646,-14.424594183918252
167,15.4254230902455,-17.481102026322173
168,15.620095439835776,-17.300615976385256
169,19.05105284853387,-17.02682259071086
170,22.440642487117014,-13.944278812951545
171,23.425775404214672,-15.206567290058377
172,19.85485540528148,-14.722511645178908
173,22.094603763952815,-15.010174466271183
174,23.00640039573496,-13.45440976448743
175,21.069117820459695,-16.56750905927069
176,21.30264794636359,-16.132243010821796
177,20.087157691961043,-17.004810220328228
178,24.3371075505768,-15.80918802158909
179,23.42918515692112,-11.324176888106537
180,20.298948013360764,-16.626631583428438
181,24.13089841826764,-16.120421920749816
182,24.644639055918663,-15.624926286390865
183,20.385040864728627,-16.320063913207058
184,20.69883631998578,-17.20480904702708
185,20.328511329370286,-10.636613836684626
186,17.224229973948322,-18.689768510742578
187,23.616308528382422,-11.181933448791243
188,20.402835574925174,-15.852611387273644
189,24.488659387164322,-16.054443452695754
190,22.13991455880287,-14.445044302922922
191,21.31666644782927,-16.62350604041739
192,19.112987171737387,-18.103823268187195
193,22.34193929053174,-15.978029562477234
194,22.822594179694537,-13.207761295824053
195,20.271531615901907,-15.764129439448556
196,19.44056925388986,-16.273853823289006
197,19.037484541587123,-16.524573925075565
198,20.908919035058172,-14.53473255522577
199,17.496057547351548,-13.544191015923621
200,21.595888429802706,-16.24855276165486
201,20.878567779314753,-15.599924812828924
202,20.828586016187042,-12.679683999213186
203,19.017919280465957,-17.348524743841388
204,20.092439858778036,-16.132051856231538
205,21.082987566833662,-17.16620230050245
206,18.78163931457469,-18.254643010749994
207,23.417633786614335,-11.710088447421283
208,20.220768553276557,-17.19168918324757
209,23.9175423175944,-15.994240018619417
210,17.078057091918176,-13.78177374140217
211,17.154177658084496,-15.758376697006364
212,24.56573346529004,-17.239997472990748
213,16.49354309276717,-18.12947007012086
214,24.69539845595555,-17.188468285291233
215,23.766385837210926,-13.600473066460331
216,23.5590412866654,-11.65795655158775
217,21.523925732362738,-12.485334651801551
218,24.476758145279558,-12.000784556223548
219,22.673311214547933,-12.77253308217935
220,25.412359582419114,-10.968646076379146
221,21.69963687428598,-10.862654293634213
222,19.18269981668127,-13.157559652815863
223,24.629198780322923,-11.80919037400048
224,18.649184305087758,-15.122701280630825
225,19.878460564066614,-13.591220275808274
226,18.01519610863158,-12.81045939636165
227,20.468492013080965,-11.693194054950053
228,23.013333439169408,-11.941301853322488
229,17.849443828561927,-14.804754508585335
230,18.146960060337435,-12.002249146769467
231,23.58867158425907,-11.99044403880834
232,19.39900146891691,-13.037558985147268
233,23.89865263934356,-13.120817092093908
234,19.3377592361668,-13.121433178113543
235,21.873027142559064,-11.255925809126905
236,19.000463372738214,-13.25408883548219
237,24.042673410146058,-13.75561612926799
238,23.422337788503434,-12.826222171990707
239,18.897571751391425,-12.862372796120168
240,17.66806904056181,-15.944161858830869
