,0,1
0,-24.927967365653608,2.3833953568667154
1,-9.835282568289863,-20.26255427766053
2,2.349547705284247,6.200933650110219
3,8.172168991963417,14.345458908561262
4,9.004073758427324,4.738839728398289
5,-3.378606693166688,2.179465125477253
6,4.436912000628432,31.597314230766766
7,-11.026313191762595,-11.561272209583935
8,5.4320605786907405,-6.775444657880343
9,-5.9264700736092415,-13.911366639307618
10,11.814036958649176,13.551382348886264
11,-13.140638784153744,-26.373583324753923
12,3.546011283229447,20.531375352653804
13,-10.45069789287491,1.9257883340632238
14,-12.930741352177424,-15.307619470711538
15,-13.753526256250982,-21.513487452915054
16,-15.205746205824276,-10.533360732032927
17,-16.659611612052718,-11.550153698903458
18,11.091711150388626,-3.749539037838104
19,-5.264913778495197,-21.44807957859154
20,17.727078037842276,1.531951997871505
21,22.615150926590765,21.440113954596434
22,9.334511235650856,8.600630933557706
23,5.283802304141914,2.996922255920256
24,-1.4310966495677782,5.965497596559664
25,22.341566238503997,4.981594450974021
26,-12.995928217095361,3.707474866871959
27,-8.651650274720463,15.292126897638482
28,-7.153278141990978,-23.81878619384771
29,-12.338452843330398,-14.211017646468836
30,-10.582589747930738,-0.433524200081585
31,1.7783396702379821,31.935671825612076
32,-17.355298025150667,-8.700146308495288
33,-5.049158158774536,20.25300329372809
34,18.681448460777588,8.413869706264718
35,-3.7164017805395497,15.753384716083522
36,3.9588391163380923,-3.970029890527148
37,-13.418548845371717,11.44843211809221
38,-20.254577679081628,3.337734833626734
39,-4.153611613656703,4.470100759545437
40,-4.358837498325078,2.1588774877427004
41,-7.626605195328809,-21.59473495432548
42,0.9085736389485187,5.809802004128193
43,-9.124453642921415,10.522362371398035
44,-4.3701445364922415,19.37188699012835
45,17.967309058255108,-8.153782924257731
46,-8.261727904595643,9.32591431604208
47,7.287097373659609,13.636106119797377
48,5.795017910272876,9.683809464213555
49,-3.5932807704334944,1.7741345548142307
50,-2.0655328373179223,-13.65975515307952
51,-0.9851459751846033,-9.66843062459072
52,1.8741145584513295,-6.8673151317215915
53,17.396259976617564,3.2417885361261325
54,16.69782088582231,5.794257219496064
55,8.577606765813234,18.65840647308412
56,-1.4299247392667724,-9.539691422385944
57,-0.5889054208902256,-8.59013931087657
58,6.86094960822115,-3.3323863573237884
59,-6.719449509395799,10.519150538254625
60,-0.04826544646838814,8.030804260134476
61,-0.8008957664656848,-14.080243646258799
62,0.15004747926656423,-11.989839152335191
63,-14.677394410663503,-12.383363815492407
64,-9.85044417758516,-21.848230594178048
65,-6.534192026532338,15.320842764731571
66,1.3587881880908659,-17.361492408871893
67,-0.9679073542799757,-25.1698724942382
68,4.017340648259799,5.188228106630719
69,-14.510835894979778,1.4052179528990136
70,8.868148429400776,-10.019834790676384
71,16.79899860582887,0.6138008136002416
72,1.479376837408469,-14.463454283445996
73,-8.697757565378302,-13.106504689717772
74,-9.7147965882803,5.305351824130666
75,-5.714500846176094,17.95851232371559
76,4.657423485880561,-19.956201710651683
77,-1.4342722026007437,15.371255308843844
78,16.381224125560234,11.411488988931389
79,-3.5485744405108974,-14.543253042088743
80,-9.112244706243528,3.518799064608438
81,1.099190065213683,8.9058924202375
82,-22.682229164131453,-8.493970096166892
83,11.494543255347688,-10.088123678083427
84,-11.169111095411575,-24.502949578496516
85,-0.7731210882921191,20.297243673705967
86,9.978306111555947,11.307139660746229
87,7.367898283774778,-16.404311085211663
