-2.586623573303222656e+01,-3.275189971923828125e+01,2.544159126281738281e+01,-4.177268600463867188e+01,-2.610873985290527344e+01,-3.009827613830566406e+01,-2.888266801834106445e+00,1.197154045104980469e+01,1.863179588317871094e+01,-2.516826438903808594e+01
3.374415206909179688e+01,1.724195289611816406e+01,-5.507681846618652344e+00,2.080393409729003906e+01,1.399628448486328125e+01,-3.968390464782714844e+00,6.024231433868408203e+00,-3.510730981826782227e+00,-1.329035949707031250e+01,-1.093452930450439453e+01
-7.492865562438964844e+00,-8.694216728210449219e+00,1.367661476135253906e+01,2.406061172485351562e+01,-2.207238578796386719e+01,-1.695056343078613281e+01,1.818270325660705566e+00,-1.490883588790893555e+00,1.278279876708984375e+01,8.405016064643859863e-01
1.119239139556884766e+01,3.555487823486328125e+01,-8.836538314819335938e+00,1.483660316467285156e+01,3.819771194458007812e+01,8.529041290283203125e+00,3.096513748168945312e+01,2.409038305282592773e+00,-1.169411563873291016e+01,1.067787075042724609e+01
-2.026452064514160156e+01,5.835676670074462891e+00,-3.288846969604492188e+01,2.107100105285644531e+01,1.037270450592041016e+01,1.909427833557128906e+01,1.337607651948928833e-01,-4.215844154357910156e+00,-2.555865287780761719e+00,-4.306923389434814453e+00
2.720320129394531250e+01,4.244397163391113281e+00,-5.884913921356201172e+00,2.808277130126953125e+00,2.097811889648437500e+01,7.661540508270263672e+00,2.054022407531738281e+01,-5.804215431213378906e+00,-2.786207580566406250e+01,7.649434566497802734e+00
2.574930572509765625e+01,-1.251183414459228516e+01,-7.540722370147705078e+00,2.718780279159545898e+00,2.674055671691894531e+01,-5.221282482147216797e+00,2.171760559082031250e+01,-6.990787982940673828e+00,1.142250823974609375e+01,8.376395225524902344e+00
8.976598739624023438e+00,-1.290507793426513672e+01,-3.019335031509399414e+00,3.829543685913085938e+01,-1.130764961242675781e+01,-2.822359848022460938e+01,-1.821966886520385742e+00,2.114976119995117188e+01,-3.010801553726196289e+00,7.395421981811523438e+00
3.557894229888916016e+00,1.886347961425781250e+01,-2.208470916748046875e+01,-1.474277496337890625e+00,-1.665165424346923828e+00,-9.146920204162597656e+00,-1.340679359436035156e+01,-2.746501159667968750e+01,-1.792338943481445312e+01,-1.133332014083862305e+00
-4.949937057495117188e+01,-1.450836062431335449e+00,-1.815646171569824219e+01,-7.864912986755371094e+00,-7.995047569274902344e+00,2.125389337539672852e+00,-5.196914196014404297e+00,1.073547303676605225e-01,-2.251576042175292969e+01,-6.007707118988037109e+00
5.182963371276855469e+00,4.156352519989013672e+00,-1.841123008728027344e+01,3.033006858825683594e+01,-1.285147762298583984e+01,1.416718673706054688e+01,1.061992073059082031e+01,-1.738962173461914062e+01,6.103392124176025391e+00,8.936475753784179688e+00
1.915627479553222656e+01,2.787384223937988281e+01,7.446734905242919922e+00,-2.183895492553710938e+01,5.114889621734619141e+00,2.572194290161132812e+01,-1.310613155364990234e+01,2.531504631042480469e-01,7.869094848632812500e+00,5.109721660614013672e+00
1.256805610656738281e+01,2.482884788513183594e+01,-1.195591831207275391e+01,-6.954312801361083984e+00,9.035173416137695312e+00,8.860418319702148438e+00,-1.056924724578857422e+01,-9.207585334777832031e+00,-2.790045738220214844e+01,1.141651344299316406e+01
2.458389282226562500e+01,2.722095870971679688e+01,1.841833877563476562e+01,-1.804581880569458008e+00,1.132424259185791016e+01,5.618665218353271484e+00,-6.108756065368652344e+00,1.942804145812988281e+01,-6.619973659515380859e+00,5.462145328521728516e+00
-1.492212963104248047e+01,1.812547874450683594e+01,-3.679491043090820312e+01,1.210304021835327148e+00,-2.753585052490234375e+01,1.124885749816894531e+01,7.936707973480224609e+00,-9.160059690475463867e-01,-1.555651068687438965e+00,-9.706238657236099243e-02
9.533032774925231934e-01,-3.073431730270385742e+00,-7.818897724151611328e+00,-7.377565860748291016e+00,2.112564659118652344e+01,2.744000196456909180e+00,-2.751973628997802734e+00,-1.332627391815185547e+01,-1.719946098327636719e+01,7.531066417694091797e+00
-2.698003387451171875e+01,-6.802010345458984375e+01,2.058857154846191406e+01,-1.734087347984313965e+00,-2.872763061523437500e+01,-3.295487642288208008e+00,2.712953376770019531e+01,1.542248630523681641e+01,2.119724273681640625e+01,-1.642819023132324219e+01
-6.907710552215576172e+00,2.599754714965820312e+01,-1.327379608154296875e+01,1.962193679809570312e+01,-1.057457351684570312e+01,-6.937622070312500000e+00,4.081814289093017578e+00,5.301136016845703125e+00,-2.254931831359863281e+01,2.687314748764038086e+00
-1.206181335449218750e+01,-3.343319702148437500e+01,8.768133163452148438e+00,1.863289713859558105e+00,-3.844895172119140625e+01,-2.386287879943847656e+01,-2.129355192184448242e+00,-1.810181975364685059e+00,1.316337013244628906e+01,-2.047905731201171875e+01
-1.443712902069091797e+01,2.008203506469726562e+00,-1.575631999969482422e+01,-6.009727478027343750e+00,1.153912925720214844e+01,1.188505649566650391e+01,4.570732116699218750e+00,-1.204401016235351562e+01,-4.224992275238037109e+00,-2.731851959228515625e+01
2.938431358337402344e+01,2.161668014526367188e+01,-4.478332519531250000e+01,2.480662155151367188e+01,7.501553058624267578e+00,6.469998359680175781e+00,1.276821613311767578e+01,-1.864272117614746094e+01,-2.167895126342773438e+01,2.488979911804199219e+01
9.322898864746093750e+00,8.304499626159667969e+00,1.338399028778076172e+01,1.022757911682128906e+01,2.785049819946289062e+01,2.165905714035034180e+00,-2.101202774047851562e+01,1.375237941741943359e+01,-2.187970924377441406e+01,1.068519783020019531e+01
1.538225173950195312e+00,-1.332634830474853516e+01,-3.589489746093750000e+01,-3.238763570785522461e+00,-1.330956459045410156e+01,-4.350498199462890625e+00,3.923842620849609375e+01,1.324037075042724609e+01,-2.497413444519042969e+01,2.162114143371582031e+01
2.415229225158691406e+01,5.822880268096923828e+00,-5.434735774993896484e+00,4.182061004638671875e+01,2.192596817016601562e+01,2.931556940078735352e+00,-1.189043879508972168e+00,5.532718658447265625e+00,-1.044500541687011719e+01,4.079632759094238281e+00
-1.910105895996093750e+01,-2.391078376770019531e+01,1.997088050842285156e+01,-1.252886676788330078e+01,-4.243721389770507812e+01,-8.965600967407226562e+00,1.417945957183837891e+01,-1.996598541736602783e-01,1.115338134765625000e+01,-8.461856842041015625e+00
1.487787532806396484e+01,3.188869857788085938e+01,4.288081645965576172e+00,1.411784362792968750e+01,-1.212588787078857422e+01,6.567142903804779053e-02,-2.139559268951416016e+00,6.072716116905212402e-01,2.886430501937866211e+00,-9.137859344482421875e+00
