,tSNE_1,tSNE_2
0,40.81553498477125,11.565580386675707
1,13.991037683832683,32.36992893593806
2,38.11638995856075,10.778882821664185
3,50.1631492745703,-3.254085468365231
4,8.617879729647568,-31.849094161793808
5,-1.0940719762916826,-30.18096303642301
6,5.263790576112589,-29.468383375556233
7,45.439709744400744,-11.831187621741385
8,31.84651298366836,-27.946476829465958
9,-30.534191249818328,-42.15244245382535
10,0.8023319687782499,-29.852615683915634
11,33.32281911008701,-28.053703999587327
12,35.78420318968879,13.19389922749273
13,-25.30368196735088,-18.430695524547353
14,-26.291048887139603,-37.14751772892717
15,-1.0492165272714218,-32.190688315098065
16,30.618267593051232,-29.784969062513806
17,7.686695799843238,-30.862311499109325
18,-5.706157916102083,-29.61746342342333
19,36.60171429552609,12.809013538719205
20,45.73312173789435,-4.632946235257361
21,29.020956238249294,-7.162699525394648
22,36.209502240684714,12.144427386737286
23,8.52169551982032,-27.831066768097955
24,44.46225649794987,-16.26106496555008
25,-43.6062514216525,9.480097325233174
26,33.939256338912166,-29.539215092932018
27,-3.3471990465083876,-32.87466013350492
28,36.674143146927676,10.351919499131526
29,35.889736693707725,-26.015478788944513
30,38.38509320022285,10.000332701508519
31,34.916934710705114,7.599779646148528
32,37.533096677425185,-23.602300481985974
33,-6.399580312111796,-28.120154482694176
34,36.818042353721864,12.426732953073182
35,30.932239122679647,-29.968139510564708
36,31.239037887542146,-29.647266346482834
37,-10.68648855762326,-29.849233800126747
38,39.49302449552212,11.736254210975762
39,30.18760502232723,-21.369818669313275
40,43.46993894775774,-17.888827498685803
41,-27.039070491107406,-41.51717928076059
42,3.934207805469373,-29.671406336692797
43,31.627141345394175,36.554291998567756
44,-38.528010034351986,1.2203782112046924
45,15.8621725972976,-12.695649057776889
46,51.03683697878208,-3.0429648804502833
47,36.128287286575485,11.346186611903278
48,-41.30315964548092,0.8489697703861525
49,32.990566412021906,9.55176768675601
50,37.47556075668965,-23.26125580373592
51,5.764937209720304,-24.23735848305175
52,9.01820471343613,-29.266407658336696
53,-45.55976146358372,10.512456239733007
54,1.295571390836411,-30.707405886857497
55,49.782204367697545,-2.9309467987911604
56,50.75048041999366,-3.4578991107928916
57,35.46323765410197,-27.366846019979867
58,-26.964343565330893,-43.43549245239106
59,38.44530131231885,12.111878948805874
60,-9.485391691115598,-29.014500216171996
61,33.247327956659745,-1.0308963576874879
62,34.74688747072038,-28.48833733998294
63,28.997337651487975,7.162673025282724
64,34.83617666868823,10.368059043886554
65,43.95398453761606,-17.14335208553192
66,7.127734501444954,-23.089080651485467
67,49.11418927050583,-3.505355361263066
68,32.599127005152965,-30.099612839921257
69,-45.358311794017645,10.399978571381963
70,46.901292926606416,-4.8528253436446205
71,47.21043246657251,-3.657903674518879
72,36.217868647862275,9.467782010547833
73,33.59574673332917,16.8317077961357
74,-28.450773065518163,-42.98987082210549
75,-0.4650566509263461,-29.31335455779301
76,37.86829429934119,10.196871376844008
77,35.777223082991256,10.057292651010481
78,25.94337745710077,20.37814824277702
79,-45.57375440612306,7.495740333727868
80,-45.68946606466342,10.178160324778826
81,39.80390677767964,-6.430918913361641
82,-26.536361417335364,-37.628861812959315
83,31.16184884903804,-30.21495610230992
84,28.972663659187322,7.473866351117838
85,31.650098513482643,-29.631142495846678
86,0.3214602860359113,-31.511160496919302
87,-26.53612654007211,-44.86657984614585
88,-25.175158262732072,-20.032970525568263
89,3.791380110020635,-27.7073245189273
90,34.26423514806106,5.798311360109682
91,-10.501813440220387,-30.04437589838586
92,-45.80977561010715,10.354070642295245
93,0.10716641084990064,-32.32104384677346
94,32.01037680894347,-30.920223744482502
95,33.279437934500116,-1.0841625836907662
96,32.24359167959284,-28.154572880807102
97,51.40187394364531,-3.5509212761664464
98,10.943912497539655,-22.040550450029937
99,-17.730166556039435,38.2111653689549
100,49.6515035418227,-3.09033350237835
101,-0.603495965600998,-18.074554917592142
102,35.02033883189796,-27.524371223940236
103,30.76809589791369,-29.800579387415787
104,44.9725454292543,-6.920443829657823
105,-44.64141314525852,10.70877870033639
106,46.80149050327004,-8.704355345464284
107,5.534409152540232,-53.08166631318589
108,18.062969503344686,18.852964252674685
109,2.792536328437761,-30.461522206194747
110,19.1230672001769,17.87489496158777
111,38.7740136972866,-22.854231039102487
112,0.4163924767721465,-29.955881159174446
113,30.626123418236187,-29.528740523669786
114,-43.912486994912534,11.755003851815244
115,42.980771863962325,-4.865999225468645
